Smiles,Target Name,Standard Value,Smiles_feature_vector,image_feature_vector,target_protein_vector
COc1ccc(N2CCC3(CCN(c4nc(N[C@@H]5CCCNC5)c(-c5nc6ccccc6s5)c(=O)[nH]4)C3)C2)cc1,Interleukin-1 receptor-associated kinase 4,21.0,,,
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H]1CC[C@H](NC(C)=O)CC1,Interleukin-1 receptor-associated kinase 4,21.0,,,
O=c1[nH]c(N2CCN(c3ncccn3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2ccc(F)cc2)cs1,Interleukin-1 receptor-associated kinase 4,21.0,,,
CN[C@@H](C)C(=O)N[C@H](C(=O)N1C[C@@H](NC(=O)CCCCCCCCCCC#Cc2cnc(OC[C@@H]3CCC(=O)N3)c3cc(OC)c(C(N)=O)cc23)C[C@H]1C(=O)N[C@@H]1CCCc2ccccc21)C1CCCCC1,Interleukin-1 receptor-associated kinase 4,21.0,,,
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1NC(C)C,Interleukin-1 receptor-associated kinase 4,21.0,,,
O=c1[nH]c(N2CCC3(CCN(c4ccccc4)C3)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,21.0,,,
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2ccccn2)cs1,Interleukin-1 receptor-associated kinase 4,21.0,,,
CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc([C@H](C)CC(N)=O)c34)CC2)CC1,Interleukin-1 receptor-associated kinase 4,21.0,,,
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC[C@@H]4O)nc23)c(C(F)(F)F)n1,Interleukin-1 receptor-associated kinase 4,21.0,,,
C[C@@H](F)Cn1ccc2nc(Nc3cnn(C4CCN(C)CC4)c3)nc(NC3(C)CC3)c2c1=O,Interleukin-1 receptor-associated kinase 4,21.0,,,
CC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C(C)C)c34)CC2)CC1,Interleukin-1 receptor-associated kinase 4,21.88,,,
Cn1cc(Nc2nc(NC3CC3)c3nc(CC#N)ccc3n2)cn1,Interleukin-1 receptor-associated kinase 4,22.0,,,
COC1(C)CN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1,Interleukin-1 receptor-associated kinase 4,22.0,,,
c1cc(N[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,Interleukin-1 receptor-associated kinase 4,22.0,,,
Cc1cnc(C)c(N2CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)n1,Interleukin-1 receptor-associated kinase 4,22.0,,,
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc(N2CCN(CCN3CCOCC3)CC2)o1,Interleukin-1 receptor-associated kinase 4,22.1,,,
O=c1[nH]c(N2CCCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc(-c2ccc(F)cc2)cs1,Interleukin-1 receptor-associated kinase 4,22.5,,,
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc(C(=O)N2CCC(N)CC2)o1,Interleukin-1 receptor-associated kinase 4,23.0,,,
O=c1[nH]c(N2CCC3(CCN(S(=O)(=O)c4ccccc4)C3)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,23.0,,,
COC(=O)N1CCN([C@H]2CC[C@H](Nc3nc(Nc4cnn(C)c4)nc4ccn(CC#N)c(=O)c34)CC2)CC1,Interleukin-1 receptor-associated kinase 4,23.0,,,
Cn1cc(-c2cnc3c(-c4csc(C(=O)N[C@@H]5CCCC[C@@H]5N)c4)cnn3c2)cn1,Interleukin-1 receptor-associated kinase 4,23.0,,,
O=C(Nc1cc(Cl)ccc1OC1CCC(O)CC1)c1cnn2cc(O)cnc12,Interleukin-1 receptor-associated kinase 4,23.0,,,
O=c1[nH]c(N2CCCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1ccc2ccccc2n1,Interleukin-1 receptor-associated kinase 4,23.0,,,
CC(C)[C@H]1C[C@@H](Nc2nc(N3CCC(c4cncnc4)CC3)[nH]c(=O)c2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,Interleukin-1 receptor-associated kinase 4,23.0,,,
O=c1[nH]c(N2CC[C@H](O)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,23.0,,,
C[C@H]1C[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,Interleukin-1 receptor-associated kinase 4,23.0,,,
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CCCC(F)(F)[C@@H]4N)nc23)c(C(F)(F)F)n1,Interleukin-1 receptor-associated kinase 4,23.0,,,
CC(C)Nc1cc(Nc2ccc(C#N)cc2)ncc1-c1nnc(NC[C@@H](F)CO)o1,Interleukin-1 receptor-associated kinase 4,22.9,,,
Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1,Interleukin-1 receptor-associated kinase 4,23.5,,,
CC(=O)Nc1cnc2c(ccn2-c2cc(NC(C)C)c(C(=O)NC[C@@H](F)C(C)(C)O)cn2)c1,Interleukin-1 receptor-associated kinase 4,23.2,,,
CCOc1cc2c(OC[C@@H]3CCC(=O)N3)nccc2cc1C(N)=O,Interleukin-1 receptor-associated kinase 4,23.9,,,
O=C(Nc1cc(Cl)ccc1N1CCCCC1)c1cnn2nc(O)cnc12,Interleukin-1 receptor-associated kinase 4,24.0,,,
O=c1[nH]c(N2CCCC2)nc(NC2CCCNC2)c1-c1ccc2ccccc2n1,Interleukin-1 receptor-associated kinase 4,24.0,,,
O=C(Nc1cc2cccnc2cc1OC1CCC(O)CC1)c1csc2cncnc12,Interleukin-1 receptor-associated kinase 4,24.0,,,
CC(O)CC(C)Oc1cc2ncccc2cc1NC(=O)c1csc2cncnc12,Interleukin-1 receptor-associated kinase 4,24.0,,,
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2ccc(F)cc2)cs1,Interleukin-1 receptor-associated kinase 4,24.0,,,
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nc(C(=O)NCC2CCCO2)cs1,Interleukin-1 receptor-associated kinase 4,24.0,,,
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1C(=O)NCCCO,Interleukin-1 receptor-associated kinase 4,24.0,,,
Cc1cc(-n2ccc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)n2)ccn1,Interleukin-1 receptor-associated kinase 4,24.0,,,
CN1CCC2(CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)C2)C1,Interleukin-1 receptor-associated kinase 4,24.0,,,
Nc1ncc(-c2nc3cnccc3s2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,Interleukin-1 receptor-associated kinase 4,24.0,,,
N[C@@H]1CCCC[C@@H]1Nc1cccc2sc(-c3c(N[C@@H]4CCCNC4)nc(N4CCOCC4)[nH]c3=O)nc12,Interleukin-1 receptor-associated kinase 4,24.0,,,
NC(=O)c1nnc(-c2cnc(Nc3ccc4ncsc4c3)cc2N[C@H](CO)Cc2ccccc2)o1,Interleukin-1 receptor-associated kinase 4,24.5,,,
Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CC[C@H](O)C3)co2)ccn1,Interleukin-1 receptor-associated kinase 4,24.6,,,
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H]1CCC[C@H](O)C1,Interleukin-1 receptor-associated kinase 4,25.0,,,
O=c1[nH]c(N2CCN(c3cccc(Cl)n3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,25.0,,,
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccc(N4CCOCC4)nc3)ncc2-c2cccc(F)c2)[C@H]2C=C[C@@H]1C2,Interleukin-1 receptor-associated kinase 4,25.0,,,
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3cccc(-c4cnco4)c3)ncc2-c2cccc(F)c2)[C@H]2C=C[C@@H]1C2,Interleukin-1 receptor-associated kinase 4,25.0,,,
CCCCn1cc(NC(=O)c2coc(-c3ccnc(C)c3)n2)c(C(N)=O)n1.Cl,Interleukin-1 receptor-associated kinase 4,25.0,,,
O=c1[nH]c(NC2CC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,25.0,,,
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc[nH]1,Interleukin-1 receptor-associated kinase 4,25.3,,,
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCN(CC(N)=O)CC3)cc2O1,Interleukin-1 receptor-associated kinase 4,25.0,,,
CS(=O)(=O)N1CCN(c2nc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,Interleukin-1 receptor-associated kinase 4,25.0,,,
O=c1[nH]c(N2CC3(COC3)C2)nc(NC2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,25.0,,,
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc(N2CCN(CCO)CC2)o1,Interleukin-1 receptor-associated kinase 4,25.4,,,
COC1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1,Interleukin-1 receptor-associated kinase 4,26.0,,,
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nnc(NC2CNC2)o1,Interleukin-1 receptor-associated kinase 4,26.4,,,
CC(C)Nc1cc(Nc2ccc3ncsc3c2)ncc1-c1nc(C(=O)NC[C@H](O)c2ccccc2)cs1,Interleukin-1 receptor-associated kinase 4,26.0,,,
CN1CCN(c2ccc(Nc3ncc(-c4cccc(F)c4)c(N[C@H]4[C@@H](C(N)=O)[C@@H]5C=C[C@H]4C5)n3)cn2)CC1,Interleukin-1 receptor-associated kinase 4,26.0,,,
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccc(C(=O)N4CCCC4)cc3)ncc2-c2cccnc2)[C@H]2C=C[C@@H]1C2,Interleukin-1 receptor-associated kinase 4,26.0,,,
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1,Interleukin-1 receptor-associated kinase 4,26.0,,,
Cc1csc(-c2c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)nc(N3CCOCC3)[nH]c2=O)n1,Interleukin-1 receptor-associated kinase 4,26.6,,,
NC(=O)c1nn(C2CCOCC2)cc1NC(=O)c1coc(-c2ccc(F)cc2)n1,Interleukin-1 receptor-associated kinase 4,26.0,,,
O=c1[nH]c(N2CCc3cnccc3C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,26.4,,,
CC(C)Oc1cc(Nc2ncc(-c3ccc4ccccc4n3)c(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)n2)ccn1,Interleukin-1 receptor-associated kinase 4,27.0,,,
O=c1[nH]c(N2CCC3(CCN(Cc4ccccc4)C3)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,27.0,,,
O=c1[nH]c(N2CCN(c3ccccc3Cl)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,27.0,,,
O=c1[nH]c(N2CCOCC2)nc(NC2CCCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,27.0,,,
CC(C)(C)OC(=O)N1CC2(CCN(c3nc(N[C@@H]4CCCNC4)c(-c4nc5ccccc5s4)c(=O)[nH]3)CC2)C1,Interleukin-1 receptor-associated kinase 4,27.0,,,
Cc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)nc1,Interleukin-1 receptor-associated kinase 4,27.0,,,
O=c1[nH]c(N2CCN(c3nnc(C4CC4)o3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,27.0,,,
O=C(Nc1cc(Cl)ccc1N1CCC(CO)CC1)c1cnn2nc(O)cnc12,Interleukin-1 receptor-associated kinase 4,28.0,,,
O=C(Nc1cc2cccnc2cc1OC1CCC(O)CC1)c1cnn2cccnc12,Interleukin-1 receptor-associated kinase 4,29.0,,,
COc1cc2c(OC[C@H]3NC(=O)[C@@H](C)[C@H]3C)nccc2cc1C(N)=O,Interleukin-1 receptor-associated kinase 4,29.2,,,
COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)CCO)nc12,Interleukin-1 receptor-associated kinase 4,29.0,,,
CN1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4c(C5CC5)nccc4s3)c(=O)[nH]2)CC1,Interleukin-1 receptor-associated kinase 4,30.0,,,
Cc1cc(-c2nc(C(=O)Nc3cn(C4CCOC4)nc3C(N)=O)co2)ccn1.Cl,Interleukin-1 receptor-associated kinase 4,30.0,,,
NCC1CCN(c2ccc(Cl)cc2NC(=O)c2cnn3cccnc23)CC1,Interleukin-1 receptor-associated kinase 4,31.0,,,
O=c1[nH]c(N2CCC(c3ccncc3)C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,30.9,,,
CC1(O)CCN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1,Interleukin-1 receptor-associated kinase 4,31.0,,,
Cn1cc(-c2nc(C(=O)Nc3cn(C4CCOCC4)nc3C(N)=O)co2)ccc1=O,Interleukin-1 receptor-associated kinase 4,32.0,,,
N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N)CC3)c2c1,Interleukin-1 receptor-associated kinase 4,32.0,,,
O=c1[nH]c(N2CCC(c3ccccc3C(F)(F)F)CC2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1,Interleukin-1 receptor-associated kinase 4,32.0,,,
Cc1ncc(-c2nc3c(OC4(C)CC4)nc(Nc4cnn([C@@H]5C[C@H]6C[C@@H]5CN6C)c4)nc3cc2F)cn1,Interleukin-1 receptor-associated kinase 4,32.0,,,
Cc1cc(-c2nc(C(=O)Nc3cc4oc(N5CCOCC5)nc4nc3N3CC[C@@H](O)C3)co2)ccn1,Interleukin-1 receptor-associated kinase 4,31.7,,,
CC(=O)N1CCC(n2cc(Nc3nc(OC4CCOCC4)c4nc(CC#N)ccc4n3)cn2)CC1,Interleukin-1 receptor-associated kinase 4,32.0,,,
Cn1cc(-c2cccc(C(=O)Nc3cn(C)nc3C(N)=O)n2)cn1,Interleukin-1 receptor-associated kinase 4,32.0,,,
CS(=O)(=O)C1CN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1,Interleukin-1 receptor-associated kinase 4,32.0,,,
CCn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C(F)(F)F)n1,Interleukin-1 receptor-associated kinase 4,32.3,,,
c1nc(O[C@H]2CC[C@H](N3CCOCC3)CC2)c2c(C3CCOCC3)c[nH]c2n1,Interleukin-1 receptor-associated kinase 4,33.0,,,
COc1cnc2c(C(=O)Nc3cc(Cl)ccc3N3CCC(CO)CC3)cnn2c1,Interleukin-1 receptor-associated kinase 4,33.0,,,
COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnn4ccc(C(C)C)c34)CC2)CC1,Interleukin-1 receptor-associated kinase 4,33.11,,,
CC(O)CCOc1cc2ncccc2cc1NC(=O)c1csc2cncnc12,Interleukin-1 receptor-associated kinase 4,33.0,,,
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccnc(N4CCCC4)c3)ncc2-c2cccc(F)c2)[C@H]2C=C[C@@H]1C2,Interleukin-1 receptor-associated kinase 4,33.0,,,
COc1cc2nn(CC(=O)N3CCN(C)CC3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,Interleukin-1 receptor-associated kinase 4,33.0,,,
Cc1cc(-c2nc(C(=O)Nc3cn(CC4CCOC4)nc3C(N)=O)co2)ccn1.Cl,Interleukin-1 receptor-associated kinase 4,34.0,,,
O=c1[nH]c(N2CC3CC3C2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1,Interleukin-1 receptor-associated kinase 4,34.0,,,
N#Cc1ccc2ncnc(N[C@H]3CC[C@H](N4CCC4)CC3)c2c1,Interleukin-1 receptor-associated kinase 4,35.0,,,
COc1cc2ncccc2cc1NC(=O)c1csc2cc(CO)cnc12,Interleukin-1 receptor-associated kinase 4,35.0,,,
O=C(Nc1cc2cccnc2cc1N1CCC(CO)CC1)c1cnn2cccnc12,Interleukin-1 receptor-associated kinase 4,35.0,,,
CO[C@H]1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1,Interleukin-1 receptor-associated kinase 4,35.0,,,
c1cc(NC2CCNCC2)nc(-c2cnc3ccccn23)c1,Interleukin-1 receptor-associated kinase 4,35.0,,,
CN(C)CCn1cc2cc(NC(=O)c3nc(C(F)(F)F)cs3)c(C(C)(C)O)cc2n1,Interleukin-1 receptor-associated kinase 4,34.8,,,
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,36.0,,,
Cn1cc(NC(=O)c2cnc3ccc(N[C@H]4CCCNC4)nn23)c(C(F)F)n1,Interleukin-1 receptor-associated kinase 4,36.2,,,
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccc(-c4cnco4)cc3)ncc2-c2cccc(F)c2)[C@H]2C=C[C@@H]1C2,Interleukin-1 receptor-associated kinase 4,37.0,,,
NC(=O)CNCC1CCN(c2nc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,Interleukin-1 receptor-associated kinase 4,36.7,,,
CC(C)(O)c1cc2nn(C3CN(C(=O)CC#N)C3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,Interleukin-1 receptor-associated kinase 4,36.7,,,
COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C#N)cc34)CC2)CC1,Interleukin-1 receptor-associated kinase 4,37.0,,,
Cn1cc(NC(=O)c2cnn3ccc(N4CCNCC4)nc23)c(C(N)=O)n1,Interleukin-1 receptor-associated kinase 4,38.0,,,
CC1(C)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCC(CO)CC3)cc2O1,Interleukin-1 receptor-associated kinase 4,38.0,,,
Cn1cc(NC(=O)c2cnn3ccc(N[C@@H]4CC(F)(F)CC[C@@H]4N)nc23)c(C(F)F)n1,Interleukin-1 receptor-associated kinase 4,38.0,,,
CCc1cc(Nc2ncc(C(=O)NC)c(N[C@H](CO)c3ccccc3)n2)ccc1C#N,Interleukin-1 receptor-associated kinase 4,38.0,,,
C[C@@H]1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2ccc3ccccc3n2)CN1,Interleukin-1 receptor-associated kinase 4,38.0,,,
COC(=O)N1CCN([C@H]2CC[C@H](Nc3ncnc4ccc(C)cc34)CC2)CC1,Interleukin-1 receptor-associated kinase 4,38.0,,,
c1cc(NC2CNC2)nc(-c2cnc3ccccn23)c1,Interleukin-1 receptor-associated kinase 4,39.0,,,
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H]1CC[C@H](O)CC1,Interleukin-1 receptor-associated kinase 4,40.0,,,
O=C(Nc1cc2cccnc2cc1OC1CCNCC1)c1cnn2cccnc12,Interleukin-1 receptor-associated kinase 4,40.0,,,
Cc1ccc(-n2nc(C3CCN(S(C)(=O)=O)CC3)cc2NC(=O)c2cnn3cccnc23)c(F)c1,Interleukin-1 receptor-associated kinase 4,40.0,,,
O=c1[nH]c(N2CCC3(CC2)CNC3)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,40.0,,,
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(-c2cccc(F)c2)cs1,Interleukin-1 receptor-associated kinase 4,40.0,,,
COC1CN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C[C@@H]1O,Interleukin-1 receptor-associated kinase 4,40.0,,,
Cn1cc(NC(=O)c2cnc3ccc(N[C@@H]4CCCNC4)nn23)c(C#N)n1,Interleukin-1 receptor-associated kinase 4,40.8,,,
COc1cc(NC(=O)c2cccc(C(F)(F)F)n2)cc2cn(C3CCNCC3)nc12,Interleukin-1 receptor-associated kinase 4,41.0,,,
CC(C)(O)C1CN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1,Interleukin-1 receptor-associated kinase 4,42.0,,,
CC(C)c1ccn2ncnc(N[C@H]3CC[C@H](N(C)C)CC3)c12,Interleukin-1 receptor-associated kinase 4,42.0,,,
O=C(Nc1cc2oc(N3CCOCC3)nc2nc1N1CCCCC1)c1cccc(N2CC[C@H](O)C2)n1,Interleukin-1 receptor-associated kinase 4,42.0,,,
O=c1[nH]c(N2CCN(c3cccc(C(F)(F)F)c3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,42.0,,,
CC(C)(O)C1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3ccc4ccccc4n3)c(=O)[nH]2)C1,Interleukin-1 receptor-associated kinase 4,42.0,,,
O=c1[nH]c(N2CC3CCC(C2)O3)nc(NC2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,43.0,,,
O=c1[nH]c(N2CCCCC2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,43.0,,,
CN1CCN(c2nc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,Interleukin-1 receptor-associated kinase 4,43.0,,,
COc1cc2ncccc2cc1NC(=O)c1cnn2cccnc12,Interleukin-1 receptor-associated kinase 4,43.0,,,
O=c1[nH]c(N2CCOC(CO)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,43.0,,,
OC[C@H]1C[C@@H](Nc2nc(Nc3ccnc(OC4CC4)c3)ncc2-c2ccc3ccccc3n2)[C@H](O)[C@@H]1O,Interleukin-1 receptor-associated kinase 4,44.0,,,
CN(C)[C@H]1CC[C@H](Oc2ncnc3[nH]cc(C4CCOCC4)c23)CC1,Interleukin-1 receptor-associated kinase 4,44.0,,,
COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cc1OC,Interleukin-1 receptor-associated kinase 4,44.0,,,
Cc1nnc(-c2cnc(Nc3ccc4c(c3)C(C)(C)OC4=O)nc2N[C@H](CO)c2ccccc2)o1,Interleukin-1 receptor-associated kinase 4,44.0,,,
O=c1[nH]c(N2CCC(c3cccc(F)n3)CC2)nc(N[C@@H]2CCCNC2)c1-c1ccc2ccccc2n1,Interleukin-1 receptor-associated kinase 4,45.0,,,
O=c1[nH]c(N2CCN(c3ccccc3C(F)(F)F)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,45.0,,,
CN(C)[C@H]1CC[C@H](Nc2ncnn3ccc([C@H]4CC[C@H](C(N)=O)CC4)c23)CC1,Interleukin-1 receptor-associated kinase 4,45.0,,,
O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccc(F)cc2s1,Interleukin-1 receptor-associated kinase 4,46.0,,,
CNC(=O)c1cnc(Nc2ccc3c(c2)C(C)(C)OC3=O)nc1N[C@H](CO)c1ccccc1,Interleukin-1 receptor-associated kinase 4,47.0,,,
O=c1[nH]c(N2CCC3(CCN(c4ccc(Cl)cc4)C3)C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,47.0,,,
CC(C)(O)c1cc2nn(C[C@@H]3CCC(=O)N3)cc2cc1NC(=O)c1cccc(C(F)(F)F)n1,Interleukin-1 receptor-associated kinase 4,47.0,,,
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@@H]1CCCC[C@H]1O,Interleukin-1 receptor-associated kinase 4,47.0,,,
Cc1ccc(-n2nc(C3CCN(C(C)C)CC3)cc2NC(=O)c2cnn3cccnc23)cc1,Interleukin-1 receptor-associated kinase 4,47.0,,,
Cc1cc(-c2nc(C(=O)Nc3cn(CC(C)C)nc3C(N)=O)co2)ccn1.Cl,Interleukin-1 receptor-associated kinase 4,48.0,,,
Nc1ccc2c(c1)CN(c1nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]1)CC2,Interleukin-1 receptor-associated kinase 4,49.0,,,
CC(C)(CCO)Oc1cc2ncccc2cc1NC(=O)c1csc2cncnc12,Interleukin-1 receptor-associated kinase 4,49.0,,,
CN(C)C(=O)c1ccc2ncc(-c3cccc(NC4CCNCC4)n3)n2c1,Interleukin-1 receptor-associated kinase 4,49.0,,,
NC(=O)[C@@H]1[C@H](Nc2nc(Nc3ccc(OCCN4CCCC4)cc3)nc3ccsc23)[C@H]2C=C[C@@H]1C2,Interleukin-1 receptor-associated kinase 4,49.0,,,
O=C1Cc2cc(N3CCC(CO)CC3)c(NC(=O)c3cnn4cccnc34)cc2N1,Interleukin-1 receptor-associated kinase 4,49.0,,,
O=c1[nH]c(N2CCOCC2)nc(NC2CN3CCC2CC3)c1-c1nc2ccccc2s1,Interleukin-1 receptor-associated kinase 4,50.0,,,
O=C(NC1CC1)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H](CO)Cc1ccccc1,Interleukin-1 receptor-associated kinase 4,50.0,,,
CNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H](CO)CC(C)C,Interleukin-1 receptor-associated kinase 4,50.0,,,
CN(C)CCNC(=O)c1cnc(Nc2ccc3ncsc3c2)cc1N[C@H](CO)Cc1ccccc1,Interleukin-1 receptor-associated kinase 4,50.0,,,
Cc1ccc2sc(-c3c(N[C@@H]4CCCNC4)nc(N4CCOCC4)[nH]c3=O)nc2c1,Interleukin-1 receptor-associated kinase 4,50.0,,,
CN1CCN(c2cc(Nc3nc(N[C@H]4[C@@H](C(N)=O)[C@@H]5C=C[C@H]4C5)c4sccc4n3)ccc2F)CC1,Interleukin-1 receptor-associated kinase 4,50.0,,,
C[C@@H]1C[C@@H](n2cc(Nc3nc(NC4(C)CC4)c4c(=O)n(C)ccc4n3)cn2)CCN1C,Interleukin-1 receptor-associated kinase 4,50.0,,,
